"Block_Name","Block_Nr","exp_subject_id","rec_session_id","session_nr","Task_Name","Task_Nr","times","Trial_Id","Trial_Nr","variable_name","values","Y","TS"
"block_1",1,142608,153604,1,"task_1",1,"1608131441101",2,1,"GazeXY_Frame05",209.14667129516602,1161.0217452049255,1608131441043
"block_1",1,142608,153604,1,"task_1",1,"1608131441169",2,1,"GazeXY_Frame05",195.54170608520508,1148.6078596115112,1608131441110
"block_1",1,142608,153604,1,"task_1",1,"1608131441235",2,1,"GazeXY_Frame05",240.0531005859375,1132.1273374557495,1608131441177
"block_1",1,142608,153604,1,"task_1",1,"1608131441301",2,1,"GazeXY_Frame05",218.47217559814453,1150.6908416748047,1608131441243
"block_1",1,142608,153604,1,"task_1",1,"1608131441369",2,1,"GazeXY_Frame05",217.79142379760742,1133.1748151779175,1608131441310
"block_1",1,142608,153604,1,"task_1",1,"1608131441435",2,1,"GazeXY_Frame05",216.50104522705078,1150.2809143066406,1608131441376
"block_1",1,142608,153604,1,"task_1",1,"1608131441501",2,1,"GazeXY_Frame05",168.0384063720703,1210.8215475082397,1608131441444
"block_1",1,142608,153604,1,"task_1",1,"1608131441569",2,1,"GazeXY_Frame05",265.7055473327637,1131.136507987976,1608131441510
"block_1",1,142608,153604,1,"task_1",1,"1608131441636",2,1,"GazeXY_Frame05",170.99292755126953,1165.207278728485,1608131441577
"block_1",1,142608,153604,1,"task_1",1,"1608131441701",2,1,"GazeXY_Frame05",239.85963821411133,1128.3761286735535,1608131441643
"block_1",1,142608,153604,1,"task_1",1,"1608131441776",2,1,"GazeXY_Frame05",187.68339157104492,1174.1903400421143,1608131441710
"block_1",1,142608,153604,1,"task_1",1,"1608131441835",2,1,"GazeXY_Frame05",217.0631217956543,1140.0016379356384,1608131441777
"block_1",1,142608,153604,1,"task_1",1,"1608131441910",2,1,"GazeXY_Frame05",221.41016006469727,1182.5784659385681,1608131441844
"block_1",1,142608,153604,1,"task_1",1,"1608131441984",2,1,"GazeXY_Frame05",170.3884506225586,1136.9490051269531,1608131441927
"block_1",1,142608,153604,1,"task_1",1,"1608131442053",2,1,"GazeXY_Frame05",231.32938385009766,1131.7038917541504,1608131441993
"block_1",1,142608,153604,1,"task_1",1,"1608131442120",2,1,"GazeXY_Frame05",230.1521873474121,1136.316089630127,1608131442060
"block_1",1,142608,153604,1,"task_1",1,"1608131442189",2,1,"GazeXY_Frame05",199.5552635192871,1173.7631607055664,1608131442127
"block_1",1,142608,153604,1,"task_1",1,"1608131442250",2,1,"GazeXY_Frame05",226.56034469604492,1125.0463700294495,1608131442193
"block_1",1,142608,153604,1,"task_1",1,"1608131442323",2,1,"GazeXY_Frame05",222.19768524169922,1125.9837698936462,1608131442260
"block_1",1,142608,153604,1,"task_1",1,"1608131442385",2,1,"GazeXY_Frame05",232.5802230834961,1125.9783625602722,1608131442327
"block_1",1,142608,153604,1,"task_1",1,"1608131442452",2,1,"GazeXY_Frame05",216.1512565612793,1152.3790884017944,1608131442394
"block_1",1,142608,153604,1,"task_1",1,"1608131442528",2,1,"GazeXY_Frame05",236.9099235534668,1133.5995483398438,1608131442460
"block_1",1,142608,153604,1,"task_1",1,"1608131442601",2,1,"GazeXY_Frame05",249.79385375976562,1096.8595504760742,1608131442544
"block_1",1,142608,153604,1,"task_1",1,"1608131442667",2,1,"GazeXY_Frame05",242.03922271728516,1128.4951543807983,1608131442610
"block_1",1,142608,153604,1,"task_1",1,"1608131442735",2,1,"GazeXY_Frame05",235.9178352355957,1113.4720373153687,1608131442677
"block_1",1,142608,153604,1,"task_1",1,"1608131442801",2,1,"GazeXY_Frame05",227.51901626586914,1132.9087615013123,1608131442744
"block_1",1,142608,153604,1,"task_1",1,"1608131442879",2,1,"GazeXY_Frame05",194.52312469482422,1174.299259185791,1608131442810
"block_1",1,142608,153604,1,"task_1",1,"1608131442962",2,1,"GazeXY_Frame05",230.63432693481445,1154.345941543579,1608131442894
"block_1",1,142608,153604,1,"task_1",1,"1608131443034",2,1,"GazeXY_Frame05",232.02701568603516,1132.6588010787964,1608131442977
"block_1",1,142608,153604,1,"task_1",1,"1608131443101",2,1,"GazeXY_Frame05",196.65498733520508,1167.0220828056335,1608131443043
"block_1",1,142608,153604,1,"task_1",1,"1608131443178",2,1,"GazeXY_Frame05",224.4997215270996,1146.6470575332642,1608131443110
"block_1",1,142608,153604,1,"task_1",1,"1608131443251",2,1,"GazeXY_Frame05",230.92838287353516,1148.679699897766,1608131443193
"block_1",1,142608,153604,1,"task_1",1,"1608131443318",2,1,"GazeXY_Frame05",197.7597999572754,1155.8625054359436,1608131443260
"block_1",1,142608,153604,1,"task_1",1,"1608131079800",2,1,"GazeXY_Frame02",
"block_1",1,142608,153604,1,"task_1",1,"1608131376010",2,1,"GazeXY_Frame02",
"block_1",1,142608,153604,1,"task_1",1,"1608131395425",2,1,"GazeXY_Frame02",1162.6192474365234,517.3776161670685,1608131395329
"block_1",1,142608,153604,1,"task_1",1,"1608131395493",2,1,"GazeXY_Frame02",318.58572006225586,1221.801781654358,1608131395429
"block_1",1,142608,153604,1,"task_1",1,"1608131395554",2,1,"GazeXY_Frame02",690.1853370666504,1337.8319549560547,1608131395495
"block_1",1,142608,153604,1,"task_1",1,"1608131395629",2,1,"GazeXY_Frame02",745.7959842681885,833.0299293994904,1608131395562
"block_1",1,142608,153604,1,"task_1",1,"1608131395707",2,1,"GazeXY_Frame02",1096.049838066101,479.70507860183716,1608131395645
"block_1",1,142608,153604,1,"task_1",1,"1608131395779",2,1,"GazeXY_Frame02",1096.2648439407349,409.62401032447815,1608131395712
"block_1",1,142608,153604,1,"task_1",1,"1608131395857",2,1,"GazeXY_Frame02",477.68835067749023,693.6840105056763,1608131395795
"block_1",1,142608,153604,1,"task_1",1,"1608131395925",2,1,"GazeXY_Frame02",339.2702293395996,635.2110385894775,1608131395862
"block_1",1,142608,153604,1,"task_1",1,"1608131395991",2,1,"GazeXY_Frame02",384.7972869873047,533.388569355011,1608131395928
"block_1",1,142608,153604,1,"task_1",1,"1608131396058",2,1,"GazeXY_Frame02",350.1793098449707,571.1677891016006,1608131395995
"block_1",1,142608,153604,1,"task_1",1,"1608131396125",2,1,"GazeXY_Frame02",226.07540130615234,597.103516459465,1608131396062
"block_1",1,142608,153604,1,"task_1",1,"1608131396189",2,1,"GazeXY_Frame02",289.0089225769043,590.9646964073181,1608131396128
"block_1",1,142608,153604,1,"task_1",1,"1608131396257",2,1,"GazeXY_Frame02",240.73591232299805,557.0376223325729,1608131396195
"block_1",1,142608,153604,1,"task_1",1,"1608131396324",2,1,"GazeXY_Frame02",257.24063873291016,619.8788183927536,1608131396262
"block_1",1,142608,153604,1,"task_1",1,"1608131396394",2,1,"GazeXY_Frame02",318.9096450805664,611.2056970596313,1608131396328
"block_1",1,142608,153604,1,"task_1",1,"1608131396458",2,1,"GazeXY_Frame02",325.8416175842285,600.3472244739532,1608131396395
"block_1",1,142608,153604,1,"task_1",1,"1608131396520",2,1,"GazeXY_Frame02",272.80282974243164,600.4005253314972,1608131396462
"block_1",1,142608,153604,1,"task_1",1,"1608131396591",2,1,"GazeXY_Frame02",293.8160705566406,638.2912713289261,1608131396528
"block_1",1,142608,153604,1,"task_1",1,"1608131396658",2,1,"GazeXY_Frame02",387.3885154724121,542.7668166160583,1608131396595
"block_1",1,142608,153604,1,"task_1",1,"1608131396727",2,1,"GazeXY_Frame02",358.63494873046875,549.2028468847275,1608131396662
"block_1",1,142608,153604,1,"task_1",1,"1608131396791",2,1,"GazeXY_Frame02",334.8626518249512,534.2294096946716,1608131396729
"block_1",1,142608,153604,1,"task_1",1,"1608131396857",2,1,"GazeXY_Frame02",282.73624420166016,615.1229721307755,1608131396795
"block_1",1,142608,153604,1,"task_1",1,"1608131396919",2,1,"GazeXY_Frame02",296.07662200927734,626.2149739265442,1608131396862
"block_1",1,142608,153604,1,"task_1",1,"1608131396991",2,1,"GazeXY_Frame02",271.82029724121094,668.5884153842926,1608131396928
"block_1",1,142608,153604,1,"task_1",1,"1608131397059",2,1,"GazeXY_Frame02",231.06050491333008,609.7663807868958,1608131396995
"block_1",1,142608,153604,1,"task_1",1,"1608131397125",2,1,"GazeXY_Frame02",256.7354965209961,644.2630273103714,1608131397062
"block_1",1,142608,153604,1,"task_1",1,"1608131397196",2,1,"GazeXY_Frame02",276.2179183959961,652.6161503791809,1608131397129
"block_1",1,142608,153604,1,"task_1",1,"1608131397274",2,1,"GazeXY_Frame02",349.9558639526367,599.8750644922256,1608131397212
"block_1",1,142608,153604,1,"task_1",1,"1608131397341",2,1,"GazeXY_Frame02",334.4982719421387,605.6891226768494,1608131397279
"block_1",1,142608,153604,1,"task_1",1,"1608131397408",2,1,"GazeXY_Frame02",331.9807434082031,607.2833687067032,1608131397346
"block_1",1,142608,153604,1,"task_1",1,"1608131397474",2,1,"GazeXY_Frame02",300.6050491333008,627.97203540802,1608131397412
"block_1",1,142608,153604,1,"task_1",1,"1608131397543",2,1,"GazeXY_Frame02",364.1865921020508,583.4157210588455,1608131397479
"block_1",1,142608,153604,1,"task_1",1,"1608131397606",2,1,"GazeXY_Frame02",266.7190361022949,629.4505709409714,1608131397546
"block_1",1,142608,153604,1,"task_1",1,"1608131397675",2,1,"GazeXY_Frame02",253.06686401367188,646.4523214101791,1608131397612
"block_1",1,142608,153604,1,"task_1",1,"1608131397742",2,1,"GazeXY_Frame02",268.35193634033203,645.9616541862488,1608131397679
"block_1",1,142608,153604,1,"task_1",1,"1608131397810",2,1,"GazeXY_Frame02",281.3945960998535,652.5432962179184,1608131397746
"block_1",1,142608,153604,1,"task_1",1,"1608131397876",2,1,"GazeXY_Frame02",268.7917900085449,612.8357666730881,1608131397812
"block_1",1,142608,153604,1,"task_1",1,"1608131397951",2,1,"GazeXY_Frame02",389.51894760131836,553.6632692813873,1608131397878
"block_1",1,142608,153604,1,"task_1",1,"1608131398026",2,1,"GazeXY_Frame02",312.0341491699219,610.8949202299118,1608131397962
"block_1",1,142608,153604,1,"task_1",1,"1608131398090",2,1,"GazeXY_Frame02",331.8930244445801,598.1869304180145,1608131398029
"block_1",1,142608,153604,1,"task_1",1,"1608131398158",2,1,"GazeXY_Frame02",291.6500473022461,627.4897366762161,1608131398096
"block_1",1,142608,153604,1,"task_1",1,"1608131398224",2,1,"GazeXY_Frame02",230.23761749267578,649.4890701770782,1608131398162
"block_1",1,142608,153604,1,"task_1",1,"1608131398291",2,1,"GazeXY_Frame02",336.2706184387207,599.9082809686661,1608131398229
"block_1",1,142608,153604,1,"task_1",1,"1608131398358",2,1,"GazeXY_Frame02",253.46797943115234,652.4735802412033,1608131398295
"block_1",1,142608,153604,1,"task_1",1,"1608131398425",2,1,"GazeXY_Frame02",249.06126022338867,663.0901712179184,1608131398362
"block_1",1,142608,153604,1,"task_1",1,"1608131398491",2,1,"GazeXY_Frame02",260.7217597961426,663.621940612793,1608131398429
"block_1",1,142608,153604,1,"task_1",1,"1608131398558",2,1,"GazeXY_Frame02",267.22326278686523,633.9052480459213,1608131398495
"block_1",1,142608,153604,1,"task_1",1,"1608131398624",2,1,"GazeXY_Frame02",330.0379943847656,573.1643664836884,1608131398562
"block_1",1,142608,153604,1,"task_1",1,"1608131398692",2,1,"GazeXY_Frame02",269.22780990600586,641.6894102096558,1608131398628
"block_1",1,142608,153604,1,"task_1",1,"1608131398758",2,1,"GazeXY_Frame02",299.0499687194824,640.2175372838974,1608131398695
"block_1",1,142608,153604,1,"task_1",1,"1608131398826",2,1,"GazeXY_Frame02",239.8399543762207,642.9413366317749,1608131398762
"block_1",1,142608,153604,1,"task_1",1,"1608131398890",2,1,"GazeXY_Frame02",384.96625900268555,559.3378311395645,1608131398828
"block_1",1,142608,153604,1,"task_1",1,"1608131398959",2,1,"GazeXY_Frame02",204.38312530517578,659.028040766716,1608131398895
"block_1",1,142608,153604,1,"task_1",1,"1608131399024",2,1,"GazeXY_Frame02",311.1397361755371,608.0598843097687,1608131398962
"block_1",1,142608,153604,1,"task_1",1,"1608131399090",2,1,"GazeXY_Frame02",362.4916648864746,598.8071322441101,1608131399028
"block_1",1,142608,153604,1,"task_1",1,"1608131399157",2,1,"GazeXY_Frame02",286.79941177368164,608.9341020584106,1608131399095
"block_1",1,142608,153604,1,"task_1",1,"1608131399226",2,1,"GazeXY_Frame02",288.29607009887695,607.1755599975586,1608131399162
"block_1",1,142608,153604,1,"task_1",1,"1608131399289",2,1,"GazeXY_Frame02",274.87667083740234,604.1304105520248,1608131399228
"block_1",1,142608,153604,1,"task_1",1,"1608131399358",2,1,"GazeXY_Frame02",283.38592529296875,644.8568522930145,1608131399296
"block_1",1,142608,153604,1,"task_1",1,"1608131399424",2,1,"GazeXY_Frame02",322.62691497802734,584.21222448349,1608131399362
"block_1",1,142608,153604,1,"task_1",1,"1608131399491",2,1,"GazeXY_Frame02",287.02749252319336,614.9095755815506,1608131399429
"block_1",1,142608,153604,1,"task_1",1,"1608131399557",2,1,"GazeXY_Frame02",299.0753746032715,605.0694358348846,1608131399495
"block_1",1,142608,153604,1,"task_1",1,"1608131399624",2,1,"GazeXY_Frame02",329.978084564209,619.9167340993881,1608131399562
"block_1",1,142608,153604,1,"task_1",1,"1608131399691",2,1,"GazeXY_Frame02",277.02816009521484,612.8061872720718,1608131399628
"block_1",1,142608,153604,1,"task_1",1,"1608131399758",2,1,"GazeXY_Frame02",401.909236907959,540.2467739582062,1608131399696
"block_1",1,142608,153604,1,"task_1",1,"1608131399825",2,1,"GazeXY_Frame02",316.468563079834,627.9697823524475,1608131399761
"block_1",1,142608,153604,1,"task_1",1,"1608131399891",2,1,"GazeXY_Frame02",310.4960060119629,610.9312587976456,1608131399829
"block_1",1,142608,153604,1,"task_1",1,"1608131399957",2,1,"GazeXY_Frame02",287.9739189147949,627.0582926273346,1608131399895
"block_1",1,142608,153604,1,"task_1",1,"1608131400012",2,1,"GazeXY_Frame02",332.43701934814453,597.120076417923,1608131399962
"block_1",1,142608,153604,1,"task_1",1,"1608131400096",2,1,"GazeXY_Frame02",338.1759452819824,601.0119241476059,1608131400028
"block_1",1,142608,153604,1,"task_1",1,"1608131400174",2,1,"GazeXY_Frame02",242.90668487548828,639.7879922389984,1608131400112
"block_1",1,142608,153604,1,"task_1",1,"1608131400239",2,1,"GazeXY_Frame02",320.3903388977051,602.4981361627579,1608131400178
"block_1",1,142608,153604,1,"task_1",1,"1608131400307",2,1,"GazeXY_Frame02",351.1504554748535,610.7355165481567,1608131400245
"block_1",1,142608,153604,1,"task_1",1,"1608131400373",2,1,"GazeXY_Frame02",262.3150062561035,647.6000601053238,1608131400312
"block_1",1,142608,153604,1,"task_1",1,"1608131400441",2,1,"GazeXY_Frame02",456.00866317749023,562.5316178798676,1608131400378
"block_1",1,142608,153604,1,"task_1",1,"1608131400508",2,1,"GazeXY_Frame02",298.8518714904785,595.9671235084534,1608131400446
"block_1",1,142608,153604,1,"task_1",1,"1608131400573",2,1,"GazeXY_Frame02",248.11054229736328,629.1499328613281,1608131400511
"block_1",1,142608,153604,1,"task_1",1,"1608131400640",2,1,"GazeXY_Frame02",308.92553329467773,641.0192227363586,1608131400578
"block_1",1,142608,153604,1,"task_1",1,"1608131400707",2,1,"GazeXY_Frame02",324.5354461669922,612.8854465484619,1608131400645
"block_1",1,142608,153604,1,"task_1",1,"1608131400769",2,1,"GazeXY_Frame02",297.42902755737305,638.7110960483551,1608131400712
"block_1",1,142608,153604,1,"task_1",1,"1608131400840",2,1,"GazeXY_Frame02",271.1762237548828,612.4205929040909,1608131400779
"block_1",1,142608,153604,1,"task_1",1,"1608131400907",2,1,"GazeXY_Frame02",324.7624969482422,593.2962709665298,1608131400845
"block_1",1,142608,153604,1,"task_1",1,"1608131400974",2,1,"GazeXY_Frame02",285.35327911376953,632.2751462459564,1608131400912
"block_1",1,142608,153604,1,"task_1",1,"1608131401040",2,1,"GazeXY_Frame02",346.3421630859375,592.7551674842834,1608131400978
"block_1",1,142608,153604,1,"task_1",1,"1608131401107",2,1,"GazeXY_Frame02",350.5075263977051,629.9312764406204,1608131401045
"block_1",1,142608,153604,1,"task_1",1,"1608131401174",2,1,"GazeXY_Frame02",354.11035537719727,616.1588627099991,1608131401112
"block_1",1,142608,153604,1,"task_1",1,"1608131401240",2,1,"GazeXY_Frame02",349.918270111084,582.4781119823456,1608131401178
"block_1",1,142608,153604,1,"task_1",1,"1608131401307",2,1,"GazeXY_Frame02",253.3041000366211,626.2929618358612,1608131401245
"block_1",1,142608,153604,1,"task_1",1,"1608131401370",2,1,"GazeXY_Frame02",304.0842819213867,629.6350961923599,1608131401312
"block_1",1,142608,153604,1,"task_1",1,"1608131401441",2,1,"GazeXY_Frame02",268.26513290405273,641.1271440982819,1608131401378
"block_1",1,142608,153604,1,"task_1",1,"1608131401507",2,1,"GazeXY_Frame02",315.94058990478516,619.0955275297165,1608131401445
"block_1",1,142608,153604,1,"task_1",1,"1608131401573",2,1,"GazeXY_Frame02",298.39107513427734,625.2892255783081,1608131401512
"block_1",1,142608,153604,1,"task_1",1,"1608131401640",2,1,"GazeXY_Frame02",289.18081283569336,623.4528565406799,1608131401578
"block_1",1,142608,153604,1,"task_1",1,"1608131401708",2,1,"GazeXY_Frame02",339.35537338256836,610.2261006832123,1608131401645
"block_1",1,142608,153604,1,"task_1",1,"1608131401774",2,1,"GazeXY_Frame02",387.0454216003418,563.2439696788788,1608131401712
"block_1",1,142608,153604,1,"task_1",1,"1608131401841",2,1,"GazeXY_Frame02",344.17259216308594,563.5800290107727,1608131401778
"block_1",1,142608,153604,1,"task_1",1,"1608131401909",2,1,"GazeXY_Frame02",293.2645797729492,611.2405389547348,1608131401845
"block_1",1,142608,153604,1,"task_1",1,"1608131401975",2,1,"GazeXY_Frame02",324.3892478942871,613.2979488372803,1608131401912
"block_1",1,142608,153604,1,"task_1",1,"1608131402041",2,1,"GazeXY_Frame02",287.4400520324707,621.3850826025009,1608131401979
"block_1",1,142608,153604,1,"task_1",1,"1608131402109",2,1,"GazeXY_Frame02",292.50818252563477,625.6439530849457,1608131402045
"block_1",1,142608,153604,1,"task_1",1,"1608131402176",2,1,"GazeXY_Frame02",274.9167251586914,610.9679514169693,1608131402112
"block_1",1,142608,153604,1,"task_1",1,"1608131402239",2,1,"GazeXY_Frame02",339.6434783935547,630.7730180025101,1608131402178
"block_1",1,142608,153604,1,"task_1",1,"1608131402307",2,1,"GazeXY_Frame02",305.20877838134766,602.2273832559586,1608131402245
"block_1",1,142608,153604,1,"task_1",1,"1608131402374",2,1,"GazeXY_Frame02",342.83809661865234,622.4172395467758,1608131402312
"block_1",1,142608,153604,1,"task_1",1,"1608131402441",2,1,"GazeXY_Frame02",370.74989318847656,560.9013390541077,1608131402378
"block_1",1,142608,153604,1,"task_1",1,"1608131402508",2,1,"GazeXY_Frame02",343.57921600341797,575.4217028617859,1608131402445
"block_1",1,142608,153604,1,"task_1",1,"1608131402571",2,1,"GazeXY_Frame02",323.12999725341797,587.2432923316956,1608131402512
"block_1",1,142608,153604,1,"task_1",1,"1608131402641",2,1,"GazeXY_Frame02",367.68362045288086,580.3006464242935,1608131402579
"block_1",1,142608,153604,1,"task_1",1,"1608131402708",2,1,"GazeXY_Frame02",310.09546279907227,610.2008181810379,1608131402646
"block_1",1,142608,153604,1,"task_1",1,"1608131402775",2,1,"GazeXY_Frame02",349.2902183532715,571.558678150177,1608131402712
"block_1",1,142608,153604,1,"task_1",1,"1608131402841",2,1,"GazeXY_Frame02",305.3913116455078,581.1431765556335,1608131402778
"block_1",1,142608,153604,1,"task_1",1,"1608131402907",2,1,"GazeXY_Frame02",320.8062171936035,569.0422564744949,1608131402845
"block_1",1,142608,153604,1,"task_1",1,"1608131402975",2,1,"GazeXY_Frame02",367.85425186157227,526.6716635227203,1608131402912
"block_1",1,142608,153604,1,"task_1",1,"1608131403041",2,1,"GazeXY_Frame02",269.2778205871582,613.8637232780457,1608131402978
"block_1",1,142608,153604,1,"task_1",1,"1608131403107",2,1,"GazeXY_Frame02",306.0466003417969,561.8212133646011,1608131403045
"block_1",1,142608,153604,1,"task_1",1,"1608131403174",2,1,"GazeXY_Frame02",352.36318588256836,559.185009598732,1608131403112
"block_1",1,142608,153604,1,"task_1",1,"1608131403240",2,1,"GazeXY_Frame02",265.10387420654297,634.8338931798935,1608131403178
"block_1",1,142608,153604,1,"task_1",1,"1608131403308",2,1,"GazeXY_Frame02",359.8071098327637,626.1409449577332,1608131403245
"block_1",1,142608,153604,1,"task_1",1,"1608131403374",2,1,"GazeXY_Frame02",388.9320945739746,529.6609210968018,1608131403312
"block_1",1,142608,153604,1,"task_1",1,"1608131403442",2,1,"GazeXY_Frame02",295.5519676208496,589.7156828641891,1608131403378
"block_1",1,142608,153604,1,"task_1",1,"1608131403507",2,1,"GazeXY_Frame02",241.5962791442871,581.2742882966995,1608131403445
"block_1",1,142608,153604,1,"task_1",1,"1608131403573",2,1,"GazeXY_Frame02",331.49105072021484,555.366981625557,1608131403512
"block_1",1,142608,153604,1,"task_1",1,"1608131403641",2,1,"GazeXY_Frame02",360.3034973144531,581.1850994825363,1608131403579
"block_1",1,142608,153604,1,"task_1",1,"1608131403707",2,1,"GazeXY_Frame02",324.3929100036621,581.7652773857117,1608131403645
"block_1",1,142608,153604,1,"task_1",1,"1608131403774",2,1,"GazeXY_Frame02",275.60394287109375,607.1003884077072,1608131403712
"block_1",1,142608,153604,1,"task_1",1,"1608131403840",2,1,"GazeXY_Frame02",339.4214630126953,579.7404724359512,1608131403778
"block_1",1,142608,153604,1,"task_1",1,"1608131403905",2,1,"GazeXY_Frame02",280.2631187438965,608.6907076835632,1608131403845
"block_1",1,142608,153604,1,"task_1",1,"1608131403974",2,1,"GazeXY_Frame02",295.82714080810547,592.713485956192,1608131403911
"block_1",1,142608,153604,1,"task_1",1,"1608131404041",2,1,"GazeXY_Frame02",358.08162689208984,609.7109395265579,1608131403979
"block_1",1,142608,153604,1,"task_1",1,"1608131404107",2,1,"GazeXY_Frame02",278.11832427978516,596.8198889493942,1608131404045
"block_1",1,142608,153604,1,"task_1",1,"1608131404174",2,1,"GazeXY_Frame02",346.3890266418457,586.5773051977158,1608131404111
"block_1",1,142608,153604,1,"task_1",1,"1608131404241",2,1,"GazeXY_Frame02",303.2449150085449,611.1081397533417,1608131404178
"block_1",1,142608,153604,1,"task_1",1,"1608131404306",2,1,"GazeXY_Frame02",262.880802154541,641.903949379921,1608131404245
"block_1",1,142608,153604,1,"task_1",1,"1608131404373",2,1,"GazeXY_Frame02",253.79825592041016,620.0217425823212,1608131404312
"block_1",1,142608,153604,1,"task_1",1,"1608131404441",2,1,"GazeXY_Frame02",270.63526153564453,631.543675661087,1608131404378
"block_1",1,142608,153604,1,"task_1",1,"1608131404504",2,1,"GazeXY_Frame02",296.1759567260742,589.146158695221,1608131404445
"block_1",1,142608,153604,1,"task_1",1,"1608131404573",2,1,"GazeXY_Frame02",332.3737335205078,595.569024682045,1608131404511
"block_1",1,142608,153604,1,"task_1",1,"1608131404640",2,1,"GazeXY_Frame02",290.0640678405762,632.0271170139313,1608131404578
"block_1",1,142608,153604,1,"task_1",1,"1608131404706",2,1,"GazeXY_Frame02",260.2269744873047,639.6507650613785,1608131404645
"block_1",1,142608,153604,1,"task_1",1,"1608131404770",2,1,"GazeXY_Frame02",327.91757583618164,618.2760429382324,1608131404712
"block_1",1,142608,153604,1,"task_1",1,"1608131404840",2,1,"GazeXY_Frame02",348.69237899780273,604.4129115343094,1608131404778
"block_1",1,142608,153604,1,"task_1",1,"1608131404906",2,1,"GazeXY_Frame02",327.06138610839844,646.5008264780045,1608131404845
"block_1",1,142608,153604,1,"task_1",1,"1608131404973",2,1,"GazeXY_Frame02",318.6133003234863,636.422683596611,1608131404912
"block_1",1,142608,153604,1,"task_1",1,"1608131405041",2,1,"GazeXY_Frame02",274.55881118774414,631.1469608545303,1608131404978
"block_1",1,142608,153604,1,"task_1",1,"1608131405107",2,1,"GazeXY_Frame02",308.19929122924805,612.20359146595,1608131405045
"block_1",1,142608,153604,1,"task_1",1,"1608131405173",2,1,"GazeXY_Frame02",311.7142868041992,658.4105104207993,1608131405112
"block_1",1,142608,153604,1,"task_1",1,"1608131405240",2,1,"GazeXY_Frame02",310.48839569091797,618.181237578392,1608131405178
"block_1",1,142608,153604,1,"task_1",1,"1608131405306",2,1,"GazeXY_Frame02",355.393009185791,590.2935433387756,1608131405245
"block_1",1,142608,153604,1,"task_1",1,"1608131405373",2,1,"GazeXY_Frame02",289.094181060791,610.833170413971,1608131405311
"block_1",1,142608,153604,1,"task_1",1,"1608131405440",2,1,"GazeXY_Frame02",257.9017639160156,624.3560260534286,1608131405379
"block_1",1,142608,153604,1,"task_1",1,"1608131405507",2,1,"GazeXY_Frame02",312.25513458251953,622.4484765529633,1608131405445
"block_1",1,142608,153604,1,"task_1",1,"1608131405575",2,1,"GazeXY_Frame02",296.1701202392578,627.0458203554153,1608131405512
"block_1",1,142608,153604,1,"task_1",1,"1608131405640",2,1,"GazeXY_Frame02",269.5685577392578,650.9913915395737,1608131405578
"block_1",1,142608,153604,1,"task_1",1,"1608131405707",2,1,"GazeXY_Frame02",236.48448944091797,660.3268146514893,1608131405645
"block_1",1,142608,153604,1,"task_1",1,"1608131405773",2,1,"GazeXY_Frame02",371.65998458862305,603.5156482458115,1608131405711
"block_1",1,142608,153604,1,"task_1",1,"1608131405840",2,1,"GazeXY_Frame02",241.43308639526367,637.1381253004074,1608131405778
"block_1",1,142608,153604,1,"task_1",1,"1608131405910",2,1,"GazeXY_Frame02",299.80430603027344,656.0747194290161,1608131405845
"block_1",1,142608,153604,1,"task_1",1,"1608131405975",2,1,"GazeXY_Frame02",335.9945297241211,648.9098417758942,1608131405911
"block_1",1,142608,153604,1,"task_1",1,"1608131406037",2,1,"GazeXY_Frame02",327.77292251586914,621.6168093681335,1608131405978
"block_1",1,142608,153604,1,"task_1",1,"1608131406105",2,1,"GazeXY_Frame02",189.24968719482422,691.5368485450745,1608131406045
"block_1",1,142608,153604,1,"task_1",1,"1608131406178",2,1,"GazeXY_Frame02",269.0361213684082,655.3889536857605,1608131406111
"block_1",1,142608,153604,1,"task_1",1,"1608131406254",2,1,"GazeXY_Frame02",286.1454963684082,626.9257164001465,1608131406195
"block_1",1,142608,153604,1,"task_1",1,"1608131406321",2,1,"GazeXY_Frame02",291.4942932128906,646.8761211633682,1608131406262
"block_1",1,142608,153604,1,"task_1",1,"1608131406394",2,1,"GazeXY_Frame02",320.7619285583496,629.2790168523788,1608131406329
"block_1",1,142608,153604,1,"task_1",1,"1608131406458",2,1,"GazeXY_Frame02",304.856014251709,638.4809786081314,1608131406395
"block_1",1,142608,153604,1,"task_1",1,"1608131406523",2,1,"GazeXY_Frame02",260.8315086364746,642.6126480102539,1608131406461
"block_1",1,142608,153604,1,"task_1",1,"1608131406590",2,1,"GazeXY_Frame02",284.6487808227539,646.8917638063431,1608131406528
"block_1",1,142608,153604,1,"task_1",1,"1608131406657",2,1,"GazeXY_Frame02",245.44584274291992,671.600541472435,1608131406595
"block_1",1,142608,153604,1,"task_1",1,"1608131406723",2,1,"GazeXY_Frame02",352.04458236694336,631.7739862203598,1608131406661
"block_1",1,142608,153604,1,"task_1",1,"1608131406791",2,1,"GazeXY_Frame02",257.23583221435547,663.0202943086624,1608131406728
"block_1",1,142608,153604,1,"task_1",1,"1608131406861",2,1,"GazeXY_Frame02",294.8337936401367,639.1898864507675,1608131406795
"block_1",1,142608,153604,1,"task_1",1,"1608131406923",2,1,"GazeXY_Frame02",233.10258865356445,691.4927208423615,1608131406861
"block_1",1,142608,153604,1,"task_1",1,"1608131406988",2,1,"GazeXY_Frame02",272.77313232421875,650.0219017267227,1608131406928
